	Link	Name	average_score	space_score	position_score	quality_score	serve_score	price_score	address	district	views	review_count	price_range	open hours	close hours	suitable_time	last_pickup_time	prepare_time	holiday	type	capacity	style	suitable_with	serves	available
879	/ho-chi-minh/co-diep-nem-nuong-nha-trang-ton-that-tung	Cô Điệp - Nem Nướng Nha Trang - Tôn Thất Tùng	1.0	1.0	1.0	1.0	1.0	1.0	27C Tôn Thất Tùng	Quận 1	726	1	25.000đ - 50.000đ	09:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	40 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Takeaway - Mang về	Bánh ướt,Bún,Bánh - Kẹo,Bánh bèo,Ăn vặt - Ăn nhẹ	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
880	/ho-chi-minh/com-que-muoi-kho	Cơm Quê Mười Khó	5.5	6.2	6.5	5.4	5.2	4.4	27 Trần Quốc Thảo, P. 6	Quận 3	57.1K	78	20.000đ - 150.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	60 người lớn	Món Miền Trung ,Món Quảng	Ăn gia đình,Họp nhóm,Tiếp khách,Takeaway - Mang về	Thịt Gà,Thịt Bò,Thịt Heo,Hải sản,Lẩu,Cơm văn phòng,Cơm	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
881	/ho-chi-minh/bun-thai-anh-chung-cu-nguyen-thien-thuat	Bún Thái Anh - Chung Cư Nguyễn Thiện Thuật	7.7	7.0	7.1	8.1	8.0	8.3	002 Lô F Chung Cư Nguyễn Thiện Thuật, Nguyễn Thiện Thuật, P. 1	Quận 3	6.1K	79	30.000đ - 50.000đ	07:30 	 20:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Việt	Ăn gia đình,Takeaway - Mang về	Bún,Mì,Món nước,Ăn vặt - Ăn nhẹ,Cá/bò viên	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
882	/ho-chi-minh/daiichi-ramen-curry-thai-van-lung	Daiichi - Ramen & Curry - Thái Văn Lung	8.2	8.1	7.6	8.7	8.3	8.4	8A/2B2 Thái Văn Lung, P. Bến Nghé	Quận 1	8.4K	50	10.000đ - 180.000đ	10:00 	 23:00	Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	40 người lớn	Món Á ,Món Nhật	Ăn gia đình,Họp nhóm,Tiếp khách	Món nước,Mì,Sushi & Sashimi	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
883	/ho-chi-minh/daiichi-ramen-curry-nguyen-cong-tru	Daiichi - Ramen & Curry - Nguyễn Công Trứ	8.0	7.8	7.8	9.2	7.8	7.2	113 Nguyễn Công Trứ, P. 19	Quận Bình Thạnh	2.8K	6	10.000đ - 180.000đ	06:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Nhà hàng	30 người lớn	Món Á ,Món Nhật	Ăn gia đình,Họp nhóm,Takeaway - Mang về	Món nước,Mì,Sushi & Sashimi,Ăn vặt - Ăn nhẹ	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
884	/ho-chi-minh/nathalie-s-thai	Nathalie’s Thái	7.2	7.5	7.4	7.5	7.2	6.5	23 Bùi Bằng Đoàn, P. Tân Phong	Quận 7	23.4K	54	120.000đ - 220.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 15 - 20 phút	Các ngày lễ trong năm	Nhà hàng	80 người lớn                                    (Có chỗ cho trẻ em)	Món Á ,Món Thái	Ăn gia đình,Tiếp khách	Thịt Gà,Tôm,Cơm Chiên,Cua - Ghẹ,Bún,Hủ tiếu,Hải sản,Cá,Nghêu - Sò - Ốc ,Mực,Cơm	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
885	/ho-chi-minh/tron-coffee-dinh-bo-linh	Tròn Bistro	7.9	8.4	7.5	7.9	8.1	7.5	139/23 Đinh Bộ Lĩnh, P. 26	Quận Bình Thạnh	10.6K	63	20.000đ - 70.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	21:30	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Hẹn hò,Họp nhóm,Tiếp khách	Café - Kem,Thức uống	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
886	/ho-chi-minh/cha-ca-la-vong	Chả Cá Lã Vọng - Hồ Xuân Hương	5.6	6.1	6.2	5.9	5.0	4.7	7 Hồ Xuân Hương, P. 6	Quận 3	42.2K	64	50.000đ - 110.000đ	11:00 	 23:00	Buổi  trưa,Buổi  tối	10:00 PM	Khoảng 2 - 7 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt ,Món Bắc ,Hà Nội	Đãi tiệc,Ăn gia đình,Hẹn hò,Uống bia - Nhậu,Tiếp khách,Tiếp khách sang trọng	Tôm,Cua - Ghẹ,Hải sản,Cá,Nghêu - Sò - Ốc ,Bánh - Kẹo,Đặc sản vùng,Bánh tằm,Thức uống,Bia,Nước ngọt,Trái cây	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô ', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
887	/ho-chi-minh/cha-ca-la-vong-pham-van-nghi	Chả Cá Lã Vọng - Nguyễn Văn Linh	5.0	5.6	6.0	5.1	4.6	3.6	1000 Nguyễn Văn Linh, P. Tân Phong	Quận 7	2.9K	14	180.000đ - 300.000đ	11:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	08:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Việt ,Món Bắc ,Hà Nội	Đãi tiệc,Ăn gia đình,Hẹn hò,Uống bia - Nhậu,Tiếp khách,Tiếp khách sang trọng	Hải sản,Đặc sản vùng,Ăn vặt - Ăn nhẹ,Nem,Thức uống,Bia,Nước ngọt	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô ', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
888	/ho-chi-minh/cha-ca-la-vong-hoa-phuong	Chả Cá Lã Vọng - Hoa Phượng	5.1	6.0	6.1	4.8	4.2	4.6	106 Hoa Phượng	Quận Phú Nhuận	5.4K	23	50.000đ - 110.000đ	11:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi  tối	09:30 PM	Khoảng 7 - 10 phút	Các ngày lễ trong năm	Nhà hàng	50 người lớn	Món Bắc ,Hà Nội	Ăn gia đình,Họp nhóm	Bánh tráng,Đậu hũ,Bún,Hải sản,Món nước,Cá,Bánh - Kẹo,Ăn vặt - Ăn nhẹ,Nem	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
889	/ho-chi-minh/pha-lau-bo-ba-hat	Phá Lấu Bò - Bà Hạt	6.9	6.1	7.1	7.5	6.9	7.0	533 Bà Hạt	Quận 10	51.9K	61	18.000đ - 40.000đ	16:00 	 22:00	Buổi xế,Buổi  tối	09:00 PM	Khoảng 10 - 15 phút	Các ngày lễ trong năm	Quán ăn	25 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn gia đình,Ăn vặt,Ăn bình dân - Quán Cóc	Bánh mì,Thịt Bò,Bánh - Kẹo,Ăn vặt - Ăn nhẹ,Nem,Phá lấu	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
890	/ho-chi-minh/quan-quang-ngon	Quán Quảng Ngon	7.5	7.3	7.2	7.8	7.4	7.9	36/55 Nguyễn Gia Trí, P. 25	Quận Bình Thạnh	7.3K	71	15.000đ - 25.000đ	07:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	21:30	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Việt ,Món Miền Trung	Ăn gia đình,Họp nhóm	Thịt Gà,Thịt Bò,Bún,Mì,Miến,Bánh - Kẹo,Bánh tằm	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
891	/ho-chi-minh/fly-chicken	Fly Chicken - Ăn Vặt & Trà Sữa	7.1	6.5	7.2	7.2	6.8	7.6	78 Đường Số 4, Cư Xá Đô Thành	Quận 3	14.7K	72	10.000đ - 150.000đ	09:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối	21:30	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè	50 người lớn	Món Việt	Họp nhóm,Ăn vặt,Takeaway - Mang về	Trà,Sinh tố - Nước ép,Thức uống,Trái cây,Trà sữa,Sữa,Xúc xích,Fastfood - Thức ăn nhanh	['Có giao hàng', 'Cho mua về', 'Có bàn ngoài trời ', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
892	/ho-chi-minh/bot-healthy-food-shop-online	Bột - Healthy Food - Shop Online	7.4	7.2	7.5	7.6	7.5	7.3	87/53A Lê Văn Duyệt, P. 3	Quận Bình Thạnh	5.1K	80	35.000đ - 65.000đ	08:30 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Shop Online		Quốc tế		Thịt Bò,Bún,Mì,Salad	['Có giao hàng ', 'Cho mua về', 'Nên đặt trước ', 'Có xuất hóa đơn đỏ']
893	/ho-chi-minh/bot-healthy-food-su-van-hanh-shop-online	Bột - Healthy Food - Sư Vạn Hạnh - Shop Online	7.0	5.0	7.0	9.0	7.0	7.0	407/20 Sư Vạn Hạnh, P. 12	Quận 10	202	1	35.000đ - 65.000đ	08:40 	 19:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Ăn vặt/vỉa hè,Shop Online				Salad	['Có giao hàng', 'Cho mua về', 'Nên đặt trước', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có xuất hóa đơn đỏ', 'Có chiếu bóng đá']
894	/ho-chi-minh/bot-healthy-weight-loss-food-shop-online-hoang-dieu	Bột - Healthy & Weight Loss Food - Shop Online - Hoàng Diệu		--	--	--	--	--	29/6 Hoàng Diệu, P. 10	Quận Phú Nhuận	38	0	35.000đ - 65.000đ	08:40 	 19:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Quán ăn				Thịt Bò,Bún,Mì,Salad	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
895	/ho-chi-minh/got-bun-street-food-market	Got Bun? - Trần Hưng Đạo	9.1	8.9	9.6	9.5	9.3	8.3	345/23 Trần Hưng Đạo, P. Cầu Kho	Quận 1	3.6K	85	50.000đ - 290.000đ	11:00 	 22:30	Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Quán ăn	199 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Giao tận nơi,Ăn vặt,Takeaway - Mang về	Thịt Gà,Bò Kho,Thịt Heo,Hải sản,Bánh bao,Bánh - Kẹo,Café - Kem,Ăn vặt - Ăn nhẹ,Nem,Bánh tằm,Cá/bò viên,Thức uống	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
896	/ho-chi-minh/amun-restaurant-lounge	Amun Restaurant & Lounge	8.4	8.8	8.3	8.5	8.5	8.1	Tầng 3, 215-217 Lý Tự Trọng, P. Bến Thành	Quận 1	4.1K	94	90.000đ - 450.000đ	10:30 	 23:59	Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya		Khoảng 15 - 20 phút	Các ngày lễ trong năm	Nhà hàng	50 người lớn	Trung Đông ,Ả Rập	Đãi tiệc,Ăn gia đình,Hẹn hò,Họp nhóm,Ngắm cảnh	Thịt Bò,Beefsteak - Bò né,Sinh tố - Nước ép,Thức uống,Trái cây,Shisha	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
897	/ho-chi-minh/ut-lang-van-kiep	Bạch Tuộc Nướng Út Lang	5.3	5.3	6.0	5.5	4.9	4.7	52A Vũ Huy Tấn, P.3	Quận Bình Thạnh	40.3K	71	17.000đ - 275.000đ	15:00 	 23:00	Buổi xế,Buổi  tối	10:30 PM	Khoảng 10 - 20 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Việt	Uống bia - Nhậu,Họp nhóm,Ăn vặt,Dành cho Nam giới,Ăn bình dân - Quán Cóc	Thịt Gà,Trà,Hải sản,Ăn vặt - Ăn nhẹ,Thức uống,Bia,Nước ngọt	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
898	/ho-chi-minh/rau-ma-plus-rau-ma-tra-sua-sua-chua	Rau Má Plus - Rau Má, Trà Sữa & Sữa Chua	9.7	9.4	9.5	9.9	9.7	9.8	73 Nguyễn Thượng Hiền, P. 5	Quận 3	1.4K	190	9.000đ - 50.000đ	10:30 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè		Món Việt	Takeaway - Mang về	Sinh tố - Nước ép,Thức uống,Nước ngọt,Sữa	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
899	/ho-chi-minh/be-john-coffee	Be & John Coffee	7.8	8.1	8.0	7.5	7.9	7.3	187B Điện Biên Phủ, P. Đa Kao	Quận 1	42.1K	63	20.000đ - 60.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Café/Dessert	50 người lớn	Món Việt	Hẹn hò,Họp nhóm,Thư giãn	Café - Kem,Sinh tố - Nước ép,Thức uống	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
900	/ho-chi-minh/quan-nuong-ngoi-sai-gon	Quán Nướng Ngói Sài Gòn	6.2	5.9	6.5	6.4	5.7	6.7	232 Phạm Văn Đồng, P. 1	Quận Gò Vấp	90.5K	80	10.000đ - 30.000đ	16:30 	 23:30	Buổi xế,Buổi  tối,Buổi  khuya	11:00 PM	Khoảng 10 - 20 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè,Quán ăn	100 người lớn	Món Việt	Uống bia - Nhậu,Họp nhóm,BBQ - Món Nướng,Ăn Fastfood	Tôm,Thịt Bò,Bún,Mực,Ăn vặt - Ăn nhẹ	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
901	/ho-chi-minh/travico-sinh-to-dua-sap-coffee-tan-thuan-tay	Travico - Sinh Tố Dừa Sáp & Coffee - Tân Thuận Tây	6.3	6.2	6.5	6.0	6.2	6.4	2 Đường D6 Khu Tân Thuận Tây, P. Bình Thuận	Quận 7	10.1K	94	22.000đ - 300.000đ	10:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 7 - 10 phút	Các ngày lễ trong năm	Café/Dessert	15 người lớn	Món Việt	Ăn vặt,Takeaway - Mang về,Ăn Fastfood	Trà,Sinh tố - Nước ép,Thức uống,Trà sữa	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
902	/ho-chi-minh/travico-sinh-to-dua-sap-coffee-le-lai	Travico - Sinh Tố Dừa Sáp & Coffee - Lê Lai	6.9	6.9	7.6	5.9	7.1	6.8	202 Lê Lai, P. Bến Thành	Quận 1	2.3K	15	25.000đ - 50.000đ	06:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	20 người lớn	Món Việt	Hẹn hò,Họp nhóm,Takeaway - Mang về	Trà,Sinh tố - Nước ép,Thức uống,Trà sữa,Sữa	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
903	/ho-chi-minh/savoure-tran-khanh-du	Savouré Bakery - Choux Cream - Trần Khánh Dư	7.3	7.0	7.4	7.8	7.2	7.0	1 Trần Khánh Dư	Quận 1	22.9K	49	15.000đ - 66.000đ	08:00 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 3 - 5 phút	Các ngày lễ trong năm	Tiệm bánh	40 người lớn                                    (Có chỗ cho trẻ em)	Món Âu ,Pháp	Ăn gia đình,Hẹn hò,Họp nhóm,Thư giãn,Takeaway - Mang về	Bánh - Kẹo	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí ', 'Có khu vực hút thuốc', 'Có thẻ thành viên ', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có nhạc sống']
